x,y
-1.918212,-2.149843
-1.913024,-2.148317
-1.907226,-2.150454
-1.896544,-2.151064
-1.911193,-2.151064
-1.900206,-2.147707
-1.900206,-2.151064
-1.911498,-2.149843
-1.90631,-2.150454
-1.902647,-2.152285
-1.906004,-2.150148
-1.903868,-2.150148
-1.908751,-2.148317
-1.904478,-2.156863
-1.899595,-2.154116
-1.905699,-2.152285
-1.907226,-2.155336
-1.910888,-2.155947
-1.907226,-2.155031
-1.913634,-2.151064
-1.918822,-2.155947
-1.911803,-2.158084
-1.903563,-2.152895
-1.909667,-2.152895
-1.904173,-2.155336
-1.903257,-2.155947
-1.908141,-2.154726
-1.906004,-2.156863
-1.909057,-2.150148
-1.906615,-2.157168
-1.908141,-2.15961
-1.910277,-2.154116
-1.909362,-2.153811
-1.908751,-2.156253
-1.90631,-2.147097
-1.905699,-2.151979
-1.90692,-2.150454
-1.908751,-2.151369
-1.908751,-2.149843
-1.908141,-2.14435
-1.908141,-2.153811
-1.906615,-2.151369
-1.913634,-2.154116
-1.908751,-2.152895
-1.90692,-2.161746
-1.915771,-2.153811
-1.904783,-2.154421
-1.909057,-2.154421
-1.910583,-2.158084
-1.911193,-2.152895
-1.906615,-2.154726
-1.908446,-2.152285
-1.909057,-2.155336
-1.913939,-2.158389
-1.913634,-2.156863
-1.909057,-2.152895
-1.914855,-2.152895
-1.914855,-2.155947
-1.916381,-2.155947
-1.909362,-2.15259
-1.902037,-2.149843
-1.908141,-2.147707
-1.910277,-2.157474
-1.906004,-2.155336
-1.910888,-2.154726
-1.908446,-2.148928
-1.906615,-2.153811
-1.910583,-2.151979
-1.911193,-2.151064
-1.908141,-2.152895
-1.911803,-2.151979
-1.904783,-2.148012
-1.903257,-2.150148
-1.907226,-2.15259
-1.911193,-2.153505
-1.909362,-2.154116
-1.907226,-2.151979
-1.908446,-2.148928
-1.90692,-2.155947
-1.905088,-2.158694
-1.906615,-2.151674
-1.90631,-2.154116
-1.913634,-2.155031
-1.912414,-2.156863
-1.909057,-2.156253
-1.90692,-2.154421
-1.908141,-2.152895
-1.909667,-2.153811
-1.907836,-2.152285
-1.908751,-2.151369
-1.907836,-2.148317
-1.902647,-2.152285
-1.90631,-2.15259
-1.909362,-2.146791
-1.905088,-2.142519
-1.910583,-2.154116
-1.911803,-2.148928
-1.90631,-2.151979
-1.905699,-2.151674
-1.908751,-2.15259
-1.903563,-2.157474
-1.909057,-2.155031
-1.903868,-2.149233
-1.906004,-2.15259
-1.907836,-2.151979
-1.910277,-2.153811
-1.90631,-2.148012
-1.909057,-2.149233
-1.897459,-2.15259
-1.901426,-2.151369
-1.902037,-2.154116
-1.904478,-2.155031
-1.903868,-2.153811
-1.902647,-2.149843
-1.906004,-2.153811
-1.903257,-2.152895
-1.906004,-2.153811
-1.904783,-2.150148
-1.906615,-2.153811
-1.902647,-2.155336
-1.905088,-2.151369
-1.904173,-2.154726
-1.898069,-2.154726
-1.913024,-2.151674
-1.901121,-2.15259
-1.908751,-2.149843
-1.906004,-2.151369
-1.900206,-2.149843
-1.904783,-2.149843
-1.89868,-2.146791
-1.902647,-2.148012
-1.908751,-2.153811
-1.906615,-2.156253
-1.910583,-2.153811
-1.907226,-2.154726
-1.900511,-2.149843
-1.908141,-2.15259
-1.906615,-2.152895
-1.89929,-2.151064
-1.912414,-2.15259
-1.902037,-2.151064
-1.90692,-2.156558
-1.912414,-2.15259
-1.906004,-2.149233
-1.909667,-2.153811
-1.909667,-2.148928
-1.914245,-2.157168
-1.913329,-2.159305
-1.905699,-2.151064
-1.908141,-2.153811
-1.913634,-2.157168
-1.912719,-2.155336
-1.916381,-2.158084
-1.916381,-2.158084
-1.909667,-2.156253
-1.903563,-2.154116
-1.912414,-2.154421
-1.902647,-2.149538
-1.907226,-2.15259
-1.906004,-2.149233
-1.911498,-2.14374
-1.898985,-2.149233
-1.907226,-2.147707
-1.906615,-2.148928
-1.903868,-2.155336
-1.905699,-2.150148
-1.910888,-2.151064
-1.910888,-2.158694
-1.909057,-2.150148
-1.90692,-2.158084
-1.911803,-2.154726
-1.909057,-2.15259
-1.906004,-2.153811
-1.909667,-2.160525
-1.904478,-2.151979
-1.904173,-2.151064
-1.904478,-2.154421
-1.903257,-2.145876
-1.916381,-2.15259
-1.902342,-2.148012
-1.907226,-2.152285
-1.901121,-2.153505
-1.900206,-2.154421
-1.909362,-2.147402
-1.907836,-2.152895
-1.910888,-2.156253
-1.902647,-2.15259
-1.906004,-2.158084
-1.910888,-2.152285
-1.908446,-2.156253
-1.913634,-2.153505
-1.908446,-2.158999
-1.913939,-2.151979
-1.908446,-2.146791
-1.909057,-2.147707
-1.90692,-2.151064
-1.906615,-2.151674
-1.904173,-2.148928
-1.913939,-2.152285
-1.908141,-2.149233
-1.904478,-2.154726
-1.90692,-2.153505
-1.90692,-2.155031
-1.910277,-2.152895
-1.903563,-2.154726
-1.911803,-2.156558
-1.901426,-2.154421
-1.900206,-2.154421
-1.904783,-2.153811
-1.90631,-2.155336
-1.903563,-2.151674
-1.90692,-2.147097
-1.908141,-2.151979
-1.908446,-2.149538
-1.904478,-2.151064
-1.896849,-2.147707
-1.903257,-2.151369
-1.903563,-2.151979
-1.89929,-2.150148
-1.901121,-2.149538
-1.904478,-2.151369
-1.895628,-2.148928
-1.905699,-2.151674
-1.901121,-2.149538
-1.899595,-2.145571
-1.900206,-2.153811
-1.903868,-2.149843
-1.907836,-2.14496
-1.89929,-2.150148
-1.905699,-2.146486
-1.899595,-2.155031
-1.901121,-2.150454
-1.901121,-2.150454
-1.902342,-2.151369
-1.903868,-2.150148
-1.902342,-2.152285
-1.908446,-2.154726
-1.90692,-2.153505
-1.905088,-2.149538
-1.90631,-2.154421
-1.915465,-2.150454
-1.909057,-2.151064
-1.902647,-2.151674
-1.909057,-2.156253
-1.910583,-2.148317
-1.90692,-2.148317
-1.911498,-2.151674
-1.904783,-2.151064
-1.913329,-2.156863
-1.908446,-2.149233
-1.909667,-2.148928
-1.911498,-2.153505
-1.912414,-2.152285
-1.914245,-2.150148
-1.909667,-2.153505
-1.907836,-2.148012
-1.907226,-2.153811
-1.904173,-2.152285
-1.906615,-2.148012
-1.90631,-2.151064
-1.911193,-2.156558
-1.906004,-2.150148
-1.909667,-2.157474
-1.909362,-2.155031
-1.912414,-2.149843
-1.909057,-2.155336
-1.910583,-2.148012
-1.911498,-2.154421
-1.907836,-2.153811
-1.906004,-2.157474
-1.908141,-2.154421
-1.909057,-2.152285
-1.911803,-2.152285
-1.908141,-2.156863
-1.908446,-2.157168
-1.904173,-2.151979
-1.910888,-2.152285
-1.910888,-2.154421
-1.910277,-2.15259
-1.907836,-2.156863
-1.906615,-2.156558
-1.902647,-2.152285
-1.908446,-2.153505
-1.911498,-2.151674
-1.90692,-2.149233
-1.903868,-2.153505
-1.905699,-2.153505
-1.904173,-2.153505
-1.91516,-2.151979
-1.906004,-2.148317
-1.909667,-2.149843
-1.910583,-2.156863
-1.90631,-2.154421
-1.908751,-2.156558
-1.906004,-2.154421
-1.906615,-2.157168
-1.908446,-2.153505
-1.904783,-2.158389
-1.90631,-2.160525
-1.907226,-2.156558
-1.904783,-2.16083
-1.906004,-2.158694
-1.903868,-2.156253
-1.908446,-2.155947
-1.908141,-2.151674
-1.907836,-2.153811
-1.90692,-2.151064
-1.903563,-2.15259
-1.910583,-2.149538
-1.908751,-2.151369
-1.905699,-2.157474
-1.900206,-2.154421
-1.8999,-2.147707
-1.902037,-2.146486
-1.89868,-2.147707
-1.90692,-2.151674
-1.903563,-2.148928
-1.903868,-2.145571
-1.903257,-2.148928
-1.905088,-2.145571
-1.907836,-2.148012
-1.904173,-2.151979
-1.903868,-2.153505
-1.904173,-2.156253
-1.90631,-2.157168
-1.909667,-2.154726
-1.904783,-2.156863
-1.904783,-2.151979
-1.904783,-2.156253
-1.90631,-2.155336
-1.904173,-2.153811
-1.906615,-2.153505
-1.905699,-2.151369
-1.906004,-2.156558
-1.907836,-2.156253
-1.8999,-2.156253
-1.906004,-2.156863
-1.899595,-2.156558
-1.90692,-2.156558
-1.909362,-2.152285
-1.907226,-2.154421
-1.909667,-2.151369
-1.902647,-2.152895
-1.905088,-2.154116
-1.90631,-2.15259
-1.903563,-2.151064
-1.900511,-2.152895
-1.904783,-2.151979
-1.904173,-2.152285
-1.908141,-2.15259
-1.909667,-2.151979
-1.905699,-2.155031
-1.909362,-2.15259
-1.903563,-2.148928
-1.906004,-2.154726
-1.912414,-2.154726
-1.906004,-2.158389
-1.908141,-2.149843
-1.906004,-2.155947
-1.903868,-2.15259
-1.905088,-2.157168
-1.904478,-2.155031
-1.906004,-2.154116
-1.904478,-2.151369
-1.901731,-2.152285
-1.910277,-2.155031
-1.898985,-2.153505
-1.897154,-2.151979
-1.900206,-2.157168
-1.89929,-2.151369
-1.901426,-2.152895
-1.905088,-2.151064
-1.904173,-2.151064
-1.907226,-2.154116
-1.904478,-2.154116
-1.901121,-2.151369
-1.906615,-2.154421
-1.904173,-2.151674
-1.90631,-2.152895
-1.908141,-2.15259
-1.902342,-2.154421
-1.903257,-2.152285
-1.90631,-2.151064
-1.904783,-2.154116
-1.903868,-2.149843
-1.908446,-2.151064
-1.905088,-2.152285
-1.906004,-2.155336
-1.904478,-2.151979
-1.903868,-2.15259
-1.903257,-2.156558
-1.8999,-2.153811
-1.897764,-2.153811
-1.89929,-2.150454
-1.8999,-2.151369
-1.90631,-2.159305
-1.895323,-2.148928
-1.902037,-2.152285
-1.90692,-2.155336
-1.901731,-2.153505
-1.902342,-2.155031
-1.900511,-2.151369
-1.901731,-2.156558
-1.900511,-2.150454
-1.901731,-2.151064
-1.901731,-2.152895
-1.901121,-2.154421
-1.896544,-2.151369
-1.902342,-2.15259
-1.905088,-2.148928
-1.901731,-2.157168
-1.902647,-2.150148
-1.907226,-2.151064
-1.908446,-2.156558
-1.903563,-2.155947
-1.912414,-2.15259
-1.909057,-2.15259
-1.910277,-2.154116
-1.908751,-2.154421
-1.908141,-2.153811
-1.901731,-2.153505
-1.903563,-2.156558
-1.901121,-2.154421
-1.903257,-2.158694
-1.902647,-2.152895
-1.903868,-2.156253
-1.909057,-2.157168
-1.906615,-2.154726
-1.897764,-2.155031
-1.903868,-2.155947
-1.906615,-2.158694
-1.90692,-2.153811
-1.905699,-2.158084
-1.909362,-2.153505
-1.909667,-2.156863
-1.906615,-2.15259
-1.906615,-2.154116
-1.90631,-2.152895
-1.904478,-2.154421
-1.90631,-2.156253
-1.902037,-2.155336
-1.909057,-2.155336
-1.902037,-2.15961
-1.904783,-2.159305
-1.907836,-2.154726
-1.910277,-2.156863
-1.903868,-2.155947
-1.90692,-2.159305
-1.904173,-2.155947
-1.90692,-2.161441
-1.910277,-2.161746
-1.907836,-2.158694
-1.910277,-2.154116
-1.913024,-2.161136
-1.910583,-2.156558
-1.912414,-2.160525
-1.910277,-2.159915
-1.912414,-2.156558
-1.909362,-2.158389
-1.910583,-2.158084
-1.913329,-2.158084
-1.90692,-2.154726
-1.911193,-2.153505
-1.910277,-2.152895
-1.909362,-2.155947
-1.910277,-2.154116
-1.911193,-2.153505
-1.906004,-2.154116
-1.913329,-2.158389
-1.909667,-2.155031
-1.910583,-2.158389
-1.913024,-2.15961
-1.913329,-2.157168
-1.908751,-2.155947
-1.913024,-2.157474
-1.912414,-2.155947
-1.910583,-2.154726
-1.913939,-2.156253
-1.91516,-2.157474
-1.906004,-2.154116
-1.911803,-2.15961
-1.909667,-2.155031
-1.910583,-2.156863
-1.911498,-2.159915
-1.910888,-2.156558
-1.903563,-2.161746
-1.90631,-2.162662
-1.905088,-2.159305
-1.907226,-2.163882
-1.903257,-2.157168
-1.909362,-2.157474
-1.903563,-2.158694
-1.909057,-2.155031
-1.912414,-2.156863
-1.904478,-2.156558
-1.910583,-2.156558
-1.912719,-2.154726
-1.910583,-2.155947
-1.910888,-2.157474
-1.908141,-2.15259
-1.911193,-2.160525
-1.911193,-2.158999
-1.911498,-2.156253
-1.913024,-2.159305
-1.90692,-2.158389
-1.90692,-2.156558
-1.912719,-2.158389
-1.908751,-2.157168
-1.906615,-2.156253
-1.903563,-2.157474
-1.910583,-2.155336
-1.910888,-2.155031
-1.907226,-2.158999
-1.910583,-2.154116
-1.909362,-2.158084
-1.904478,-2.157168
-1.905088,-2.15961
-1.909667,-2.158999
-1.907226,-2.156558
-1.902647,-2.157474
-1.904478,-2.155031
-1.902647,-2.159305
-1.901426,-2.158999
-1.902037,-2.15259
-1.902647,-2.156253
-1.900511,-2.156863
-1.906615,-2.158694
-1.904783,-2.156253
-1.904173,-2.155947
-1.90692,-2.154726
-1.911803,-2.156863
-1.910583,-2.157474
-1.907226,-2.159915
-1.910888,-2.160525
-1.909667,-2.155031
-1.911803,-2.155031
-1.904783,-2.15961
-1.910277,-2.157168
-1.913939,-2.156558
-1.908446,-2.156863
-1.914855,-2.158999
-1.908446,-2.156253
-1.910277,-2.156253
-1.909667,-2.152285
-1.913024,-2.156558
-1.908446,-2.158084
-1.909667,-2.157474
-1.90631,-2.155031
-1.906004,-2.158694
-1.904173,-2.157168
-1.908751,-2.156253
-1.905699,-2.151369
-1.905088,-2.156863
-1.90692,-2.151064
-1.906615,-2.154726
-1.906615,-2.154421
-1.910277,-2.156558
-1.909057,-2.156253
-1.908751,-2.154116
-1.903257,-2.149843
-1.902037,-2.148928
-1.903257,-2.151369
-1.905699,-2.151674
-1.900206,-2.147402
-1.903868,-2.149843
-1.904173,-2.153811
-1.905088,-2.150148
-1.903563,-2.152285
-1.902647,-2.147707
-1.904173,-2.151979
-1.902342,-2.152285
-1.901731,-2.154421
-1.910888,-2.158389
-1.909057,-2.155947
-1.908446,-2.155336
-1.902342,-2.153505
-1.905699,-2.149538
-1.908446,-2.149538
-1.905088,-2.156558
-1.906004,-2.154726
-1.900511,-2.152285
-1.904783,-2.150148
-1.90692,-2.155336
-1.911498,-2.155947
-1.907226,-2.152895
-1.90631,-2.150454
-1.905699,-2.152895
-1.904478,-2.151064
-1.902037,-2.151369
-1.906615,-2.15259
-1.901731,-2.151064
-1.903868,-2.148317
-1.904173,-2.147707
-1.903868,-2.148317
-1.901121,-2.151979
-1.902647,-2.15259
-1.900511,-2.150454
-1.895323,-2.149233
-1.902647,-2.146486
-1.8999,-2.151064
-1.899595,-2.149538
-1.89929,-2.148012
-1.905088,-2.151064
-1.897459,-2.150148
-1.902647,-2.145571
-1.895628,-2.147402
-1.90631,-2.147097
-1.901121,-2.147097
-1.901731,-2.152285
-1.903868,-2.145266
-1.903868,-2.146486
-1.904478,-2.145876
-1.900206,-2.150148
-1.901426,-2.149233
-1.901121,-2.149843
-1.892881,-2.14435
-1.903563,-2.149538
-1.894712,-2.147097
-1.90631,-2.149233
-1.908751,-2.150148
-1.8999,-2.152895
-1.903257,-2.151674
-1.903868,-2.144655
-1.904173,-2.148012
-1.8999,-2.147402
-1.8999,-2.148012
-1.900511,-2.149843
-1.901731,-2.151064
-1.89929,-2.15259
-1.911193,-2.153505
-1.908141,-2.148012
-1.896238,-2.150454
-1.907226,-2.151979
-1.905088,-2.151979
-1.90692,-2.154116
-1.904478,-2.153811
-1.907836,-2.153505
-1.903257,-2.153811
-1.902037,-2.155031
-1.90631,-2.152285
-1.904173,-2.154116
-1.908141,-2.15259
-1.909667,-2.151979
-1.903563,-2.151369
-1.908141,-2.152285
-1.906615,-2.150148
-1.902037,-2.15259
-1.910277,-2.150454
-1.908446,-2.152895
-1.912414,-2.151979
-1.902037,-2.156558
-1.905088,-2.152895
-1.903563,-2.151369
-1.903257,-2.150454
-1.901426,-2.15259
-1.89929,-2.152285
-1.903563,-2.149233
-1.904783,-2.150148
-1.904478,-2.155336
-1.902342,-2.148317
-1.901731,-2.151369
-1.900206,-2.149538
-1.902037,-2.154421
-1.905088,-2.153505
-1.90692,-2.154726
-1.906004,-2.152895
-1.907836,-2.146791
-1.900511,-2.157168
-1.907226,-2.152285
-1.903868,-2.152895
-1.906004,-2.153811
-1.905088,-2.154726
-1.908141,-2.15259
-1.908446,-2.152285
-1.904173,-2.151369
-1.901731,-2.155947
-1.904478,-2.154726
-1.905699,-2.156253
-1.905088,-2.161441
-1.901731,-2.155947
-1.904783,-2.151064
-1.905088,-2.155947
-1.908141,-2.157168
-1.906615,-2.15259
-1.902647,-2.152895
-1.904478,-2.153811
-1.906615,-2.151674
-1.90631,-2.155031
-1.903563,-2.154116
-1.90692,-2.154421
-1.90631,-2.151674
-1.903563,-2.153811
-1.904783,-2.154421
-1.90631,-2.158389
-1.90692,-2.148928
-1.906615,-2.153505
-1.913024,-2.155031
-1.902647,-2.154421
-1.909362,-2.157474
-1.90692,-2.155947
-1.909057,-2.158999
-1.906004,-2.155947
-1.905088,-2.156253
-1.907836,-2.157168
-1.909057,-2.154116
-1.905088,-2.155947
-1.911803,-2.156253
-1.90631,-2.149233
-1.908751,-2.152285
-1.906615,-2.155336
-1.903868,-2.153505
-1.904173,-2.153811
-1.908446,-2.153811
-1.908446,-2.154116
-1.908141,-2.151369
-1.911803,-2.155947
-1.908446,-2.154726
-1.909667,-2.154726
-1.907226,-2.153811
-1.906615,-2.153505
-1.911498,-2.154421
-1.906004,-2.156558
-1.908446,-2.152895
-1.899595,-2.152285
-1.906004,-2.154726
-1.903257,-2.152895
-1.905699,-2.156558
-1.90692,-2.155031
-1.906004,-2.154726
-1.908751,-2.156558
-1.90692,-2.158389
-1.907836,-2.158999
-1.908141,-2.156558
-1.903257,-2.156863
-1.904478,-2.154116
-1.905699,-2.156253
-1.911498,-2.158389
-1.906004,-2.151674
-1.905088,-2.154421
-1.90631,-2.155031
-1.90631,-2.155947
-1.909362,-2.153811
-1.902647,-2.153811
-1.907836,-2.154421
-1.911193,-2.155031
-1.910888,-2.154726
-1.906615,-2.154726
-1.904478,-2.149538
-1.90692,-2.151979
-1.904783,-2.151369
-1.902342,-2.157474
-1.907836,-2.150454
-1.905088,-2.156863
-1.907226,-2.153505
-1.904478,-2.151369
-1.908751,-2.155031
-1.906615,-2.153811
-1.905088,-2.154726
-1.908446,-2.156253
-1.905088,-2.155031
-1.90631,-2.15259
-1.904173,-2.156558
-1.910583,-2.155031
-1.904783,-2.154116
-1.903868,-2.156863
-1.903868,-2.151674
-1.908446,-2.154726
-1.908141,-2.154421
-1.904173,-2.154421
-1.904173,-2.150454
-1.903868,-2.15259
-1.909362,-2.150454
-1.908751,-2.153505
-1.90692,-2.151674
-1.905699,-2.152895
-1.89929,-2.155031
-1.907836,-2.151674
-1.913024,-2.152895
-1.905699,-2.153505
-1.904478,-2.150148
-1.909362,-2.148317
-1.909057,-2.151064
-1.909057,-2.150148
-1.902342,-2.151369
-1.908446,-2.151369
-1.910277,-2.152285
-1.907836,-2.150148
-1.907226,-2.151979
-1.90631,-2.148928
-1.908141,-2.151064
-1.910277,-2.151979
-1.911498,-2.151979
-1.905088,-2.150454
-1.904783,-2.154421
-1.904478,-2.150454
-1.904478,-2.150148
-1.908751,-2.151674
-1.902342,-2.151979
-1.904173,-2.153811
-1.902037,-2.148012
-1.901121,-2.154726
-1.904783,-2.153811
-1.90631,-2.154726
-1.906615,-2.15259
-1.903257,-2.147707
-1.901121,-2.15259
-1.905699,-2.15259
-1.901426,-2.15259
-1.907226,-2.151064
-1.904783,-2.149538
-1.898985,-2.152285
-1.905699,-2.149538
-1.89868,-2.149233
-1.908751,-2.152285
-1.904478,-2.149538
-1.899595,-2.147707
-1.901731,-2.140993
-1.900511,-2.149233
-1.903257,-2.150454
-1.906004,-2.148012
-1.901426,-2.151064
-1.908141,-2.149843
-1.902342,-2.148317
-1.90692,-2.146486
-1.902037,-2.147707
-1.908751,-2.149843
-1.902037,-2.149538
-1.902037,-2.151979
-1.902037,-2.152285
-1.903563,-2.154116
-1.906004,-2.153811
-1.899595,-2.149843
-1.8999,-2.155031
-1.902037,-2.150454
-1.903257,-2.149233
-1.903257,-2.152285
-1.900206,-2.151674
-1.902647,-2.148012
-1.904783,-2.146791
-1.90631,-2.150454
-1.901121,-2.149538
-1.900511,-2.143435
-1.902037,-2.149538
-1.899595,-2.151369
-1.903868,-2.149843
-1.900511,-2.14374
-1.901121,-2.14496
-1.902647,-2.147402
-1.900206,-2.148012
-1.89868,-2.147402
-1.8999,-2.149233
-1.901121,-2.14435
-1.8999,-2.149233
-1.896544,-2.147402
-1.897764,-2.146486
-1.900511,-2.149843
-1.901731,-2.152895
-1.904783,-2.150454
-1.904173,-2.149843
-1.903257,-2.149233
-1.900206,-2.148317
-1.898069,-2.148012
-1.895018,-2.148012
-1.895628,-2.149843
-1.895018,-2.147402
-1.898985,-2.150148
-1.901121,-2.150454
-1.902342,-2.146486
-1.900206,-2.147097
-1.893492,-2.148317
-1.89929,-2.147707
-1.897154,-2.148012
-1.898985,-2.151369
-1.900206,-2.149538
-1.901426,-2.145876
-1.905088,-2.148928
-1.895323,-2.14496
-1.903257,-2.144655
-1.898985,-2.149538
-1.8999,-2.145266
-1.897764,-2.149843
-1.897154,-2.149843
-1.900206,-2.150454
-1.901731,-2.145266
-1.903868,-2.151369
-1.896544,-2.151064
-1.8999,-2.151369
-1.895323,-2.152285
-1.899595,-2.154116
-1.89868,-2.149233
-1.897459,-2.151979
-1.903257,-2.153505
-1.904783,-2.151979
-1.904173,-2.150454
-1.902342,-2.151064
-1.8999,-2.149843
-1.906004,-2.150148
-1.904173,-2.148317
-1.8999,-2.146791
-1.904173,-2.148928
-1.902647,-2.148928
-1.900206,-2.149843
-1.909362,-2.147402
-1.899595,-2.148317
-1.904478,-2.148928
-1.905699,-2.148012
-1.900511,-2.149538
-1.905088,-2.148928
-1.901426,-2.149233
-1.896849,-2.148317
-1.89929,-2.14435
-1.898985,-2.14374
-1.903563,-2.146486
-1.898985,-2.149843
-1.896238,-2.147402
-1.896849,-2.151064
-1.896544,-2.149538
-1.894712,-2.147097
-1.899595,-2.147707
-1.899595,-2.144655
-1.900511,-2.143129
-1.892881,-2.14496
-1.897764,-2.147402
-1.904478,-2.151979
-1.900511,-2.139162
-1.897154,-2.148317
-1.901426,-2.151064
-1.897764,-2.150454
-1.897459,-2.147707
-1.903563,-2.150148
-1.903868,-2.145266
-1.899595,-2.146791
-1.897154,-2.147707
-1.898985,-2.145266
-1.888914,-2.146791
-1.900206,-2.148317
-1.895323,-2.140993
-1.895323,-2.146486
-1.891966,-2.145571
-1.902037,-2.148317
-1.894407,-2.145266
-1.897154,-2.149233
-1.898985,-2.151979
-1.896238,-2.151369
-1.896849,-2.151064
-1.903563,-2.153811
-1.897764,-2.149233
-1.898069,-2.151369
-1.89929,-2.150148
-1.89929,-2.148012
-1.902037,-2.151064
-1.900511,-2.150454
-1.895018,-2.149843
-1.8999,-2.148012
-1.897764,-2.149843
-1.896544,-2.148928
-1.89929,-2.151369
-1.895018,-2.145571
-1.897154,-2.143435
-1.898985,-2.146486
-1.893187,-2.145876
-1.896544,-2.148012
-1.8999,-2.149538
-1.894712,-2.14496
-1.893492,-2.146486
-1.892576,-2.148012
-1.900206,-2.149843
-1.897154,-2.148317
-1.894407,-2.145876
-1.898069,-2.149233
-1.896849,-2.151369
-1.898985,-2.149843
-1.8999,-2.149233
-1.894407,-2.147402
-1.89929,-2.145266
-1.897154,-2.143129
-1.897764,-2.147402
-1.899595,-2.146791
-1.903563,-2.151064
-1.901426,-2.149538
-1.896849,-2.149233
-1.89929,-2.150454
-1.903868,-2.146791
-1.898985,-2.147707
-1.89868,-2.145876
-1.901426,-2.145876
-1.897764,-2.146486
-1.902342,-2.145571
-1.896849,-2.145266
-1.894712,-2.141909
-1.897459,-2.142824
-1.894712,-2.140993
-1.904173,-2.145876
-1.897764,-2.14496
-1.898069,-2.143129
-1.901731,-2.14374
-1.900206,-2.145876
-1.903257,-2.146486
-1.902342,-2.14374
-1.8999,-2.14435
-1.902647,-2.145876
-1.900511,-2.143129
-1.900511,-2.150454
-1.8999,-2.145876
-1.902342,-2.148928
-1.900206,-2.146486
-1.901426,-2.145571
-1.901121,-2.145876
-1.901731,-2.146486
-1.901731,-2.146486
-1.897764,-2.147402
-1.898069,-2.14435
-1.894407,-2.14374
-1.894712,-2.145266
-1.895628,-2.144655
-1.890745,-2.142519
-1.893492,-2.145266
-1.897764,-2.14496
-1.896544,-2.145266
-1.894102,-2.142824
-1.89868,-2.14374
-1.892881,-2.145876
-1.892271,-2.142824
-1.898069,-2.142824
-1.896544,-2.14496
-1.894407,-2.142824
-1.894102,-2.146486
-1.895628,-2.142519
-1.894712,-2.140383
-1.891661,-2.146486
-1.892881,-2.142519
-1.894102,-2.144655
-1.892881,-2.144655
-1.89044,-2.14374
-1.893492,-2.14374
-1.894407,-2.146791
-1.89044,-2.14435
-1.894102,-2.146486
-1.896238,-2.141909
-1.897154,-2.147707
-1.893492,-2.145266
-1.898069,-2.148012
-1.893492,-2.147402
-1.895628,-2.146486
-1.8999,-2.147097
-1.892881,-2.149538
-1.896544,-2.149233
-1.896544,-2.147402
-1.895628,-2.148928
-1.896238,-2.154116
-1.896238,-2.147402
-1.8999,-2.151674
-1.89868,-2.148928
-1.898985,-2.146791
-1.901121,-2.144655
-1.896544,-2.149538
-1.896849,-2.14374
-1.900206,-2.146791
-1.896849,-2.146791
-1.899595,-2.145266
-1.895018,-2.147097
-1.8999,-2.143435
-1.8999,-2.146486
-1.895323,-2.146486
-1.902037,-2.14496
-1.894102,-2.145876
-1.893492,-2.146791
-1.902647,-2.148012
-1.896238,-2.148317
-1.902037,-2.149843
-1.897764,-2.149843
-1.89929,-2.147402
-1.899595,-2.150148
-1.896849,-2.147707
-1.899595,-2.149843
-1.897154,-2.150148
-1.896544,-2.152285
-1.896238,-2.149538
-1.897154,-2.148317
-1.899595,-2.148928
-1.89929,-2.148928
-1.901121,-2.148317
-1.903868,-2.149233
-1.895628,-2.148317
-1.89929,-2.14435
-1.900206,-2.147707
-1.899595,-2.148317
-1.896849,-2.14496
-1.894712,-2.148317
-1.900206,-2.147402
-1.8999,-2.147707
-1.901121,-2.147097
-1.901121,-2.148012
-1.8999,-2.144655
-1.898985,-2.147707
-1.902037,-2.146791
-1.906004,-2.151064
-1.8999,-2.147707
-1.902647,-2.149538
-1.904783,-2.148928
-1.902037,-2.151064
-1.899595,-2.149538
-1.900206,-2.151369
-1.899595,-2.148928
-1.901426,-2.149233
-1.900206,-2.151979
-1.900206,-2.148928
-1.8999,-2.149538
-1.8999,-2.151369
-1.8999,-2.149538
-1.900511,-2.148317
-1.899595,-2.147707
-1.899595,-2.149538
-1.902342,-2.150148
-1.900511,-2.151979
-1.898985,-2.147707
-1.901426,-2.150454
-1.903257,-2.147707
-1.902342,-2.150148
-1.89868,-2.147402
-1.8999,-2.148012
-1.899595,-2.148012
-1.903257,-2.147402
-1.903257,-2.148317
-1.8999,-2.145266
-1.8999,-2.147402
-1.901121,-2.149538
-1.902037,-2.149538
-1.897764,-2.148012
-1.902647,-2.150454
-1.898069,-2.148317
-1.900206,-2.148928
-1.89929,-2.149843
-1.899595,-2.151369
-1.899595,-2.149843
-1.904173,-2.148928
-1.898069,-2.150454
-1.89868,-2.149538
-1.902342,-2.149538
-1.901426,-2.149843
-1.89868,-2.151064
-1.89929,-2.147097
-1.899595,-2.151064
-1.901731,-2.149233
-1.903868,-2.145571
-1.902037,-2.147707
-1.899595,-2.149538
-1.901731,-2.144655
-1.8999,-2.144655
-1.902647,-2.147097
-1.905088,-2.147402
-1.900511,-2.148928
-1.902037,-2.148317
-1.904173,-2.149538
-1.89868,-2.149538
-1.895628,-2.147097
-1.8999,-2.149843
-1.89868,-2.147097
-1.896544,-2.148317
-1.898069,-2.149233
-1.896238,-2.150148
-1.896238,-2.149538
-1.892271,-2.148012
-1.894407,-2.148317
-1.894712,-2.150454
-1.897764,-2.150148
